Num Est,Año Est,Sexo,Depart Code,Depart Name,Prog Code,Prog Name,GPA,Muni,Año Cred,Prog Type
841-16-5760,6,F,CN,Biología,BIOG,Biología General,281,GUAYNABO,CUA,Bachillerato
841-16-5770,6,F,AE,Administración de Empresas,CONT,Contabilidad,305,BAYAMON,CUA,Bachillerato
841-16-5880,6,M,CC,Ciencias de Computadoras,CCOM,Ciencias de Cómputos,313,COMERIO,CUA,Bachillerato
841-16-5900,6,F,CN,Biología,BIOG,Biología General,331,NARANJITO,CUA,Bachillerato
841-16-5950,6,M,EL,Electrónica,TIEL,Tecnología de la Ingeniería Electrónica,241,BAYAMON,CUA,Bachillerato
841-16-5965,6,F,ED,Pedagogía,ESCO,Educación Preescolar y Elemental,297,BAYAMON,CUA,Bachillerato
841-16-5990,6,F,CN,Biología,BIOG,Biología General,312,COMERIO,CUA,Bachillerato
841-16-6065,6,F,ED,Pedagogía,ESCO,Educación Preescolar y Elemental,322,BAYAMON,CUA,Bachillerato
841-16-6120,6,M,EL,Electrónica,TIEL,Tecnología de la Ingeniería Electrónica,367,CAROLINA,CUA,Bachillerato
841-16-6130,6,M,EL,Electrónica,TIEL,Tecnología de la Ingeniería Electrónica,262,BAYAMON,CUA,Bachillerato
841-16-6160,6,F,ED,Pedagogía,ESCO,Educación Preescolar y Elemental,322,BAYAMON,CUA,Bachillerato
841-16-6174,6,M,CN,Biología,BHUM,Biología Enfoque Humano,341,BAYAMON,CUA,Bachillerato
841-16-6210,6,F,ED,Pedagogía,ESCO,Educación Preescolar y Elemental,338,BAYAMON,CUA,Bachillerato
841-16-6270,6,F,CN,Biología,BHUM,Biología Enfoque Humano,297,TOA ALTA,CUA,Bachillerato
841-16-6280,6,M,CC,Ciencias de Computadoras,CCOM,Ciencias de Cómputos,297,BAYAMON,CUA,Bachillerato
841-16-6320,6,M,AE,Administración de Empresas,MERC,Mercadeo,306,BAYAMON,CUA,Bachillerato
841-16-6405,6,F,EF,Educación Física,EFEE,Educación Física Especial y E;emental,270,OROCOVIS,CUA,Bachillerato
841-16-6420,6,M,CC,Ciencias de Computadoras,SICI,Ciencias de Computadoras,261,CANOVANAS,CUA,Bachillerato
841-16-6430,6,M,AE,Administración de Empresas,GERE,Gerencia,331,TOA BAJA,CUA,Bachillerato
841-16-6480,6,M,AE,Administración de Empresas,CONT,Contabilidad,329,BAYAMON,CUA,Bachillerato
841-16-6530,6,M,CN,Biología,BIOG,Biología General,294,BAYAMON,CUA,Bachillerato
841-16-6650,6,M,AE,Administración de Empresas,MERC,Mercadeo,290,SAN JUAN,CUA,Bachillerato
841-16-6675,6,F,AE,Administración de Empresas,CONT,Contabilidad,318,BAYAMON,CUA,Bachillerato
841-16-6720,6,M,AE,Administración de Empresas,MERC,Mercadeo,291,SAN JUAN,CUA,Bachillerato
841-16-6800,6,F,AE,Administración de Empresas,CONT,Contabilidad,315,BAYAMON,6TO,Bachillerato
841-16-6947,6,M,CC,Ciencias de Computadoras,SINF,Sistemas de Información,304,BARCELONETA,CUA,Bachillerato
841-16-6950,6,F,AE,Administración de Empresas,CONT,Contabilidad,253,BAYAMON,CUA,Bachillerato
841-16-6955,6,M,EL,Electrónica,TIEL,Tecnología de la Ingeniería Electrónica,298,BAYAMON,CUA,Bachillerato
841-16-6960,6,M,EF,Educación Física,EFEE,Educación Física Especial y E;emental,326,TOA BAJA,CUA,Bachillerato
841-16-7030,6,M,CC,Ciencias de Computadoras,SINF,Sistemas de Información,286,TOA ALTA,CUA,Bachillerato
841-16-7051,6,M,AE,Administración de Empresas,MERC,Mercadeo,280,BAYAMON,CUA,Bachillerato
841-16-7340,6,M,EL,Electrónica,TIEL,Tecnología de la Ingeniería Electrónica,286,BAYAMON,CUA,Bachillerato
841-16-7360,6,F,ED,Pedagogía,ESCO,Educación Preescolar y Elemental,264,TOA ALTA,CUA,Bachillerato
841-16-7450,6,M,CN,Biología,BHUM,Biología Enfoque Humano,286,TOA BAJA,CUA,Bachillerato
841-16-7480,6,F,AE,Administración de Empresas,GERE,Gerencia,339,TOA ALTA,CUA,Bachillerato
841-16-7661,6,M,CC,Ciencias de Computadoras,SINF,Sistemas de Información,313,TOA BAJA,CUA,Bachillerato
841-16-7690,6,M,AE,Administración de Empresas,FINA,Finanzas,307,TOA ALTA,CUA,Bachillerato
841-16-7805,6,F,CN,Biología,BIOG,Biología General,307,BAYAMON,CUA,Bachillerato
841-16-7807,6,F,ED,Pedagogía,ESCO,Educación Preescolar y Elemental,354,BAYAMON,CUA,Bachillerato
841-16-7810,6,M,EF,Educación Física,EFEE,Educación Física Especial y E;emental,301,CATANO,CUA,Bachillerato
841-16-7880,6,F,EF,Educación Física,EFEE,Educación Física Especial y E;emental,295,CATANO,CUA,Bachillerato
841-16-7900,6,F,ED,Pedagogía,ESCO,Educación Preescolar y Elemental,312,CATANO,CUA,Bachillerato
841-16-8040,6,F,CN,Biología,BHUM,Biología Enfoque Humano,310,TOA ALTA,CUA,Bachillerato
841-16-8085,6,M,ED,Pedagogía,ESCO,Educación Preescolar y Elemental,308,BAYAMON,CUA,Bachillerato
841-16-8090,6,F,CN,Biología,BHUM,Biología Enfoque Humano,332,BAYAMON,CUA,Bachillerato
841-16-8170,6,M,SO,Sistemas de Oficina,SOFI,Sistemas de Oficina,273,DORADO,CUA,Bachillerato
841-16-8220,6,F,CN,Biología,BIOG,Biología General,313,CAROLINA,CUA,Bachillerato
841-16-8280,6,F,CN,Biología,BHUM,Biología Enfoque Humano,311,BAYAMON,CUA,Bachillerato
841-16-8480,6,M,CN,Biología,BHUM,Biología Enfoque Humano,314,TRUJILLO ALTO,CUA,Bachillerato
841-16-8540,6,M,CN,Biología,BHUM,Biología Enfoque Humano,278,BAYAMON,CUA,Bachillerato
841-16-8570,6,M,AE,Administración de Empresas,CONT,Contabilidad,251,BAYAMON,TER,Bachillerato
841-16-8580,6,F,TI,Ingeniería,GEMA,Gerencia de Materiales,367,TOA ALTA,CUA,Bachillerato
841-16-8590,6,M,AE,Administración de Empresas,CONT,Contabilidad,397,BAYAMON,CUA,Bachillerato
841-16-8630,6,F,CN,Biología,BIOG,Biología General,287,TOA ALTA,CUA,Bachillerato
841-16-8770,6,M,AE,Administración de Empresas,CONT,Contabilidad,317,BAYAMON,CUA,Bachillerato
841-16-8824,6,M,EL,Electrónica,TIEL,Tecnología de la Ingeniería Electrónica,246,TOA ALTA,TER,Bachillerato
841-16-8850,6,M,AE,Administración de Empresas,MERC,Mercadeo,308,BAYAMON,CUA,Bachillerato
841-16-8870,6,M,AE,Administración de Empresas,GERE,Gerencia,247,VEGA BAJA,CUA,Bachillerato
841-16-8950,6,M,CN,Biología,BIOG,Biología General,320,BAYAMON,CUA,Bachillerato
841-16-9105,6,M,CC,Ciencias de Computadoras,CCOM,Ciencias de Cómputos,322,MANATI,CUA,Bachillerato
841-16-9138,6,F,CC,Ciencias de Computadoras,SINF,Sistemas de Información,263,FAJARDO,CUA,Bachillerato
841-16-9150,6,F,SO,Sistemas de Oficina,SOFI,Sistemas de Oficina,245,CAGUAS,CUA,Bachillerato
841-16-9250,6,F,AE,Administración de Empresas,MERC,Mercadeo,291,NARANJITO,CUA,Bachillerato
841-16-9260,6,M,AE,Administración de Empresas,MERC,Mercadeo,242,GUAYNABO,CUA,Bachillerato
841-16-9270,6,F,AE,Administración de Empresas,MERC,Mercadeo,352,COROZAL,CUA,Bachillerato
841-16-9340,6,M,CN,Biología,BHUM,Biología Enfoque Humano,358,TOA BAJA,CUA,Bachillerato
841-16-9350,6,F,AE,Administración de Empresas,GERE,Gerencia,344,GUAYNABO,CNB,Bachillerato
841-16-9390,6,F,ED,Pedagogía,ESCO,Educación Preescolar y Elemental,354,TOA ALTA,CUA,Bachillerato
841-16-9430,6,M,EF,Educación Física,EFEE,Educación Física Especial y E;emental,320,SAN JUAN,CUA,Bachillerato
841-16-9560,6,M,AE,Administración de Empresas,MERC,Mercadeo,319,GUAYNABO,CUA,Bachillerato
841-16-9614,6,F,EF,Educación Física,EFEE,Educación Física Especial y E;emental,276,BAYAMON,CUA,Bachillerato
841-16-9630,6,M,TI,Ingeniería,GEMA,Gerencia de Materiales,313,BAYAMON,CUA,Bachillerato
841-17-0001,5,F,CN,Biología,BHUM,Biología Enfoque Humano,344,TOA ALTA,TER,Bachillerato
841-17-0055,5,M,CC,Ciencias de Computadoras,SICI,Ciencias de Computadoras,220,BAYAMON,TER,Bachillerato
841-17-0074,5,F,ED,Pedagogía,ESCO,Educación Preescolar y Elemental,359,TOA BAJA,CUA,Bachillerato
841-17-0087,5,F,CN,Biología,BHUM,Biología Enfoque Humano,348,COROZAL,CUA,Bachillerato
841-17-0124,5,M,CC,Ciencias de Computadoras,CCOM,Ciencias de Cómputos,279,TOA ALTA,CUA,Bachillerato
841-17-0129,5,F,AE,Administración de Empresas,GERE,Gerencia,271,BAYAMON,CUA,Bachillerato
841-17-0234,5,M,EL,Electrónica,TIEL,Tecnología de la Ingeniería Electrónica,293,GUAYNABO,CUA,Bachillerato
841-17-0236,5,M,TI,Ingeniería,GEMA,Gerencia de Materiales,341,CAGUAS,CUA,Bachillerato
841-17-0248,5,F,TI,Ingeniería,GEMA,Gerencia de Materiales,319,VEGA BAJA,CUA,Bachillerato
841-17-0258,5,F,CC,Ciencias de Computadoras,CCOM,Ciencias de Cómputos,364,BAYAMON,CUA,Bachillerato
841-17-0264,5,M,CC,Ciencias de Computadoras,CCOM,Ciencias de Cómputos,298,SAN JUAN,CUA,Bachillerato
841-17-0272,5,M,AE,Administración de Empresas,CONT,Contabilidad,254,TOA BAJA,CUA,Bachillerato
841-17-0316,5,F,AE,Administración de Empresas,GERE,Gerencia,263,NARANJITO,CUA,Bachillerato
841-17-0325,5,M,CN,Biología,BHUM,Biología Enfoque Humano,357,GUAYNABO,CUA,Bachillerato
841-17-0331,5,F,CN,Biología,BIOG,Biología General,276,MANATI,CUA,Bachillerato
841-17-0333,5,F,AE,Administración de Empresas,MERC,Mercadeo,300,SAN JUAN,CUA,Bachillerato
841-17-0345,5,M,CN,Biología,BHUM,Biología Enfoque Humano,352,TOA ALTA,CUA,Bachillerato
841-17-0349,5,M,AE,Administración de Empresas,GERE,Gerencia,337,GUAYNABO,CUA,Bachillerato
841-17-0403,5,F,CN,Biología,BHUM,Biología Enfoque Humano,373,BAYAMON,CUA,Bachillerato
841-17-0411,5,M,AE,Administración de Empresas,FINA,Finanzas,304,BAYAMON,CUA,Bachillerato
841-17-0419,5,F,AE,Administración de Empresas,CONT,Contabilidad,299,TOA ALTA,CUA,Bachillerato
841-17-0430,5,F,AE,Administración de Empresas,CONT,Contabilidad,261,VEGA BAJA,CUA,Bachillerato
841-17-0532,5,M,AE,Administración de Empresas,FINA,Finanzas,334,NARANJITO,CUA,Bachillerato
841-17-0556,5,F,ED,Pedagogía,ESCO,Educación Preescolar y Elemental,365,DORADO,CUA,Bachillerato
841-17-0559,5,M,CN,Biología,BHUM,Biología Enfoque Humano,268,BAYAMON,CUA,Bachillerato
841-17-0571,5,M,EF,Educación Física,EFEE,Educación Física Especial y E;emental,316,SAN JUAN,CUA,Bachillerato
841-17-0614,5,F,ED,Pedagogía,ESCO,Educación Preescolar y Elemental,377,BAYAMON,CUA,Bachillerato
841-17-0735,5,F,AE,Administración de Empresas,GERE,Gerencia,286,TOA ALTA,SEG,Bachillerato
841-17-0768,5,F,CN,Biología,BHUM,Biología Enfoque Humano,325,COROZAL,TER,Bachillerato
841-17-0781,5,F,ED,Pedagogía,ESCO,Educación Preescolar y Elemental,279,SAN JUAN,CUA,Bachillerato
841-17-0826,5,F,CN,Biología,BIOG,Biología General,326,BAYAMON,CUA,Bachillerato
841-17-0866,5,F,AE,Administración de Empresas,CONT,Contabilidad,383,BAYAMON,CUA,Bachillerato
841-17-0873,5,F,CC,Ciencias de Computadoras,CCOM,Ciencias de Cómputos,322,BAYAMON,CUA,Bachillerato
841-17-0892,5,F,AE,Administración de Empresas,GERE,Gerencia,318,BAYAMON,CUA,Bachillerato
841-17-0908,5,F,ED,Pedagogía,ESCO,Educación Preescolar y Elemental,320,SABANA SECA,CUA,Bachillerato
841-17-0922,5,M,CC,Ciencias de Computadoras,SINF,Sistemas de Información,319,TOA ALTA,CUA,Bachillerato
841-17-0933,5,M,CC,Ciencias de Computadoras,CCOM,Ciencias de Cómputos,325,BAYAMON,CUA,Bachillerato
841-17-0935,5,M,CN,Biología,BIOG,Biología General,349,TOA BAJA,CUA,Bachillerato
841-17-0939,5,M,EF,Educación Física,EFEE,Educación Física Especial y E;emental,348,TOA BAJA,CUA,Bachillerato
841-17-0948,5,M,CC,Ciencias de Computadoras,SICI,Ciencias de Computadoras,317,BAYAMON,TER,Bachillerato
841-17-0958,5,F,AE,Administración de Empresas,MERC,Mercadeo,334,BAYAMON,CUA,Bachillerato
841-17-1025,5,F,ED,Pedagogía,ESCO,Educación Preescolar y Elemental,398,SAN JUAN,CUA,Bachillerato
841-17-1061,5,F,CN,Biología,BIOG,Biología General,286,GUAYNABO,CUA,Bachillerato
841-17-1063,5,F,AE,Administración de Empresas,GERE,Gerencia,298,SAN JUAN,CUA,Bachillerato
841-17-1067,5,F,CN,Biología,BHUM,Biología Enfoque Humano,294,BAYAMON,CUA,Bachillerato
841-17-1075,5,M,AE,Administración de Empresas,CONT,Contabilidad,332,RIO PIEDRAS,CUA,Bachillerato
841-17-1084,5,F,AE,Administración de Empresas,MERC,Mercadeo,306,TOA ALTA,CUA,Bachillerato
841-17-1097,5,M,CC,Ciencias de Computadoras,CCOM,Ciencias de Cómputos,309,GURABO,CUA,Bachillerato
841-17-1132,5,F,AE,Administración de Empresas,GERE,Gerencia,313,COMERIO,CUA,Bachillerato
841-17-1280,5,M,AE,Administración de Empresas,MERC,Mercadeo,339,TOA BAJA,CUA,Bachillerato
841-17-1304,5,M,EF,Educación Física,EFEE,Educación Física Especial y E;emental,329,TOA ALTA,CUA,Bachillerato
841-17-1328,5,M,CN,Biología,BHUM,Biología Enfoque Humano,387,BAYAMON,CUA,Bachillerato
841-17-1360,5,F,ED,Pedagogía,ESCO,Educación Preescolar y Elemental,398,TOA ALTA,CUA,Bachillerato
841-17-1372,5,M,CC,Ciencias de Computadoras,SINF,Sistemas de Información,310,SAN JUAN,CUA,Bachillerato
841-17-1386,5,M,AE,Administración de Empresas,MERC,Mercadeo,292,DORADO,CUA,Bachillerato
841-17-1453,5,F,CC,Ciencias de Computadoras,CCOM,Ciencias de Cómputos,247,COROZAL,TER,Bachillerato
841-17-1463,5,M,CC,Ciencias de Computadoras,CCOM,Ciencias de Cómputos,324,GURABO,CUA,Bachillerato
841-17-1480,5,F,AE,Administración de Empresas,MERC,Mercadeo,289,TOA ALTA,CUA,Bachillerato
841-17-1489,5,F,CN,Biología,BHUM,Biología Enfoque Humano,315,BAYAMON,CUA,Bachillerato
841-17-1571,5,M,CC,Ciencias de Computadoras,SICI,Ciencias de Computadoras,250,BAYAMON,CUA,Bachillerato
841-17-1588,5,M,AE,Administración de Empresas,GERE,Gerencia,217,BAYAMON,TER,Bachillerato
841-17-1669,5,M,CN,Biología,BHUM,Biología Enfoque Humano,315,TOA BAJA,CUA,Bachillerato
841-17-1752,5,F,AE,Administración de Empresas,GERE,Gerencia,334,OROCOVIS,CUA,Bachillerato
841-17-1760,5,M,AE,Administración de Empresas,MERC,Mercadeo,307,GUAYNABO,CUA,Bachillerato
841-17-1778,5,F,AE,Administración de Empresas,CONT,Contabilidad,268,SAN JUAN,CUA,Bachillerato
841-17-1861,5,M,CC,Ciencias de Computadoras,CCOM,Ciencias de Cómputos,341,GURABO,CUA,Bachillerato
841-17-1884,5,F,CN,Biología,BHUM,Biología Enfoque Humano,364,TOA BAJA,CUA,Bachillerato
841-17-1934,5,M,TI,Ingeniería,GEMA,Gerencia de Materiales,306,CAROLINA,CUA,Bachillerato
841-17-1935,5,F,EF,Educación Física,EFEE,Educación Física Especial y E;emental,237,BAYAMON,CUA,Bachillerato
841-17-1938,5,F,CN,Biología,BIOG,Biología General,309,DORADO,CUA,Bachillerato
841-17-1980,5,M,CC,Ciencias de Computadoras,CCOM,Ciencias de Cómputos,359,BAYAMON,CUA,Bachillerato
841-17-1992,5,F,CC,Ciencias de Computadoras,CCOM,Ciencias de Cómputos,325,TOA ALTA,CUA,Bachillerato
841-17-2020,5,M,EL,Electrónica,TIEL,Tecnología de la Ingeniería Electrónica,267,BAYAMON,TER,Bachillerato
841-17-2046,5,M,EF,Educación Física,EFEE,Educación Física Especial y E;emental,292,VEGA ALTA,CUA,Bachillerato
841-17-2106,5,F,ED,Pedagogía,ESCO,Educación Preescolar y Elemental,372,BAYAMON,CUA,Bachillerato
841-17-2191,5,M,EL,Electrónica,TIEL,Tecnología de la Ingeniería Electrónica,241,VEGA ALTA,CUA,Bachillerato
841-17-2209,5,M,AE,Administración de Empresas,GERE,Gerencia,275,VEGA ALTA,CNB,Bachillerato
841-17-2319,5,F,CN,Biología,BIOG,Biología General,337,DORADO,CUA,Bachillerato
841-17-2343,5,F,CN,Biología,BIOG,Biología General,286,SAN JUAN,CUA,Bachillerato
841-17-2417,5,F,EL,Electrónica,TIEL,Tecnología de la Ingeniería Electrónica,295,BAYAMON,CUA,Bachillerato
841-17-2450,5,M,CN,Biología,BIOG,Biología General,321,SAN JUAN,CUA,Bachillerato
841-17-2457,5,M,AE,Administración de Empresas,GERE,Gerencia,234,CAROLINA,CUA,Bachillerato
841-17-2458,5,M,AE,Administración de Empresas,CONT,Contabilidad,303,BAYAMON,CUA,Bachillerato
841-17-2497,5,M,CC,Ciencias de Computadoras,CCOM,Ciencias de Cómputos,296,BAYAMON,TER,Bachillerato
841-17-2510,5,M,CN,Biología,BIOG,Biología General,330,NARANJITO,SEG,Bachillerato
841-17-2575,5,M,CC,Ciencias de Computadoras,SINF,Sistemas de Información,305,BAYAMON,TER,Bachillerato
841-17-2614,5,M,CC,Ciencias de Computadoras,CCOM,Ciencias de Cómputos,272,VEGA BAJA,TER,Bachillerato
841-17-2679,5,F,CN,Biología,BHUM,Biología Enfoque Humano,343,COROZAL,SEG,Bachillerato
841-17-2703,5,M,EL,Electrónica,TIEL,Tecnología de la Ingeniería Electrónica,351,FAJARDO,CUA,Bachillerato
841-17-2705,5,M,CN,Biología,BHUM,Biología Enfoque Humano,348,TOA ALTA,CUA,Bachillerato
841-17-2712,5,F,AE,Administración de Empresas,CONT,Contabilidad,353,TOA ALTA,CUA,Bachillerato
841-17-2758,5,M,EL,Electrónica,TIEL,Tecnología de la Ingeniería Electrónica,301,SAN JUAN,CUA,Bachillerato
841-17-2787,5,F,AE,Administración de Empresas,MERC,Mercadeo,315,BAYAMON,CUA,Bachillerato
841-17-2837,5,M,EF,Educación Física,EFEE,Educación Física Especial y E;emental,286,BAYAMON,CUA,Bachillerato
841-17-2916,5,M,EL,Electrónica,TIEL,Tecnología de la Ingeniería Electrónica,214,TOA ALTA,TER,Bachillerato
841-17-2940,5,F,CN,Biología,BHUM,Biología Enfoque Humano,315,VEGA ALTA,CUA,Bachillerato
841-17-2954,5,F,SO,Sistemas de Oficina,SOFI,Sistemas de Oficina,306,COROZAL,CUA,Bachillerato
841-17-2975,5,M,CN,Biología,BHUM,Biología Enfoque Humano,341,BAYAMON,CUA,Bachillerato
841-17-2976,5,M,CN,Biología,BIOG,Biología General,275,SAN JUAN,CUA,Bachillerato
841-17-3002,5,F,AE,Administración de Empresas,CONT,Contabilidad,329,BAYAMON,CUA,Bachillerato
841-17-3029,5,M,AE,Administración de Empresas,FINA,Finanzas,317,AGUAS BUENAS,CUA,Bachillerato
841-17-3033,5,M,CN,Biología,BHUM,Biología Enfoque Humano,287,SAN JUAN,CUA,Bachillerato
841-17-3061,5,M,CN,Biología,BHUM,Biología Enfoque Humano,327,TOA BAJA,CUA,Bachillerato
841-17-3077,5,F,CN,Biología,BIOG,Biología General,315,BAYAMON,TER,Bachillerato
841-17-3079,5,M,SO,Sistemas de Oficina,SOFI,Sistemas de Oficina,349,TOA ALTA,CUA,Bachillerato
841-17-3098,5,F,CN,Biología,BHUM,Biología Enfoque Humano,369,BAYAMON,CUA,Bachillerato
841-17-3106,5,M,CC,Ciencias de Computadoras,CCOM,Ciencias de Cómputos,356,BAYAMON,CUA,Bachillerato
841-17-3113,5,M,CC,Ciencias de Computadoras,CCOM,Ciencias de Cómputos,260,SAN LORENZO,TER,Bachillerato
841-17-3149,5,F,EF,Educación Física,EFEE,Educación Física Especial y E;emental,229,FAJARDO,CUA,Bachillerato
841-17-3173,5,F,AE,Administración de Empresas,CONT,Contabilidad,288,BAYAMON,CUA,Bachillerato
841-17-3175,5,M,CN,Biología,BHUM,Biología Enfoque Humano,297,TRUJILLO ALTO,CUA,Bachillerato
841-17-3188,5,F,EF,Educación Física,EFEE,Educación Física Especial y E;emental,387,TOA ALTA,TER,Bachillerato
841-17-3301,5,M,CN,Biología,BIOG,Biología General,359,SAN JUAN,CUA,Bachillerato
841-17-3371,5,F,AE,Administración de Empresas,MERC,Mercadeo,304,BAYAMON,CUA,Bachillerato
841-17-3390,5,F,CN,Biología,BHUM,Biología Enfoque Humano,320,GUAYNABO,CUA,Bachillerato
841-17-3393,5,F,ED,Pedagogía,ESCO,Educación Preescolar y Elemental,316,NARANJITO,CUA,Bachillerato
841-17-3410,5,F,EL,Electrónica,TIEL,Tecnología de la Ingeniería Electrónica,339,BAYAMON,CUA,Bachillerato
841-17-3418,5,M,EL,Electrónica,TIEL,Tecnología de la Ingeniería Electrónica,229,SAN LORENZO,TER,Bachillerato
841-17-3456,5,M,CC,Ciencias de Computadoras,CCOM,Ciencias de Cómputos,331,TOA ALTA,CUA,Bachillerato
841-17-3487,5,M,EL,Electrónica,TIEL,Tecnología de la Ingeniería Electrónica,301,BAYAMON,CUA,Bachillerato
841-17-3504,5,F,CN,Biología,BIOG,Biología General,324,DORADO,SEG,Bachillerato
841-17-3519,5,M,EL,Electrónica,TIEL,Tecnología de la Ingeniería Electrónica,315,BAYAMON,CUA,Bachillerato
841-17-3586,5,M,AE,Administración de Empresas,GERE,Gerencia,323,BAYAMON,CUA,Bachillerato
841-17-3602,5,F,CN,Biología,BIOG,Biología General,349,BAYAMON,CUA,Bachillerato
841-17-3614,5,M,AE,Administración de Empresas,MERC,Mercadeo,264,SAN JUAN,SEG,Bachillerato
841-17-3659,5,M,AE,Administración de Empresas,CONT,Contabilidad,221,DORADO,TER,Bachillerato
841-17-3671,5,M,CN,Biología,BIOG,Biología General,299,BAYAMON,CUA,Bachillerato
841-17-3683,5,M,CC,Ciencias de Computadoras,CCOM,Ciencias de Cómputos,360,SAN JUAN,CUA,Bachillerato
841-17-3823,5,F,ED,Pedagogía,ESCO,Educación Preescolar y Elemental,358,BAYAMON,CUA,Bachillerato
841-17-3924,5,F,CN,Biología,BIOG,Biología General,165,TOA ALTA,SEG,Bachillerato
841-17-3950,5,M,CN,Biología,BIOG,Biología General,279,CAROLINA,CUA,Bachillerato
841-17-3998,5,F,CC,Ciencias de Computadoras,CCOM,Ciencias de Cómputos,314,BAYAMON,CUA,Bachillerato
841-17-4030,5,F,CC,Ciencias de Computadoras,CCOM,Ciencias de Cómputos,358,TOA BAJA,CUA,Bachillerato
841-17-4050,5,F,ED,Pedagogía,ESCO,Educación Preescolar y Elemental,374,CAROLINA,CUA,Bachillerato
841-17-4087,5,F,CN,Biología,BHUM,Biología Enfoque Humano,338,BAYAMON,CUA,Bachillerato
841-17-4099,5,F,ED,Pedagogía,ESCO,Educación Preescolar y Elemental,368,BAYAMON,CUA,Bachillerato
841-17-4125,5,F,AE,Administración de Empresas,GERE,Gerencia,209,GUAYNABO,SEG,Bachillerato
841-17-4149,5,M,CC,Ciencias de Computadoras,SINF,Sistemas de Información,298,RIO GRANDE,TER,Bachillerato
841-17-4152,5,F,ED,Pedagogía,ESCO,Educación Preescolar y Elemental,332,DORADO,CUA,Bachillerato
841-17-4240,5,M,AE,Administración de Empresas,FINA,Finanzas,260,TOA BAJA,CUA,Bachillerato
841-17-4250,5,M,AE,Administración de Empresas,MERC,Mercadeo,245,BAYAMON,TER,Bachillerato
841-17-4287,5,F,CN,Biología,BHUM,Biología Enfoque Humano,344,COROZAL,CUA,Bachillerato
841-17-4296,5,M,SO,Sistemas de Oficina,SOFI,Sistemas de Oficina,338,BAYAMON,CUA,Bachillerato
841-17-4306,5,F,CN,Biología,BHUM,Biología Enfoque Humano,350,BAYAMON,CUA,Bachillerato
841-17-4347,5,F,CN,Biología,BHUM,Biología Enfoque Humano,342,BAYAMON,CUA,Bachillerato
841-17-4351,5,M,AE,Administración de Empresas,FINA,Finanzas,302,VEGA BAJA,CUA,Bachillerato
841-17-4453,5,F,ED,Pedagogía,ESCO,Educación Preescolar y Elemental,395,TOA BAJA,CUA,Bachillerato
841-17-4505,5,M,CN,Biología,BHUM,Biología Enfoque Humano,375,MOROVIS,CUA,Bachillerato
841-17-4512,5,F,SO,Sistemas de Oficina,SOFI,Sistemas de Oficina,299,COMERIO,CUA,Bachillerato
841-17-4519,5,F,EF,Educación Física,EFEE,Educación Física Especial y E;emental,340,TOA BAJA,CUA,Bachillerato
841-17-4534,5,M,CC,Ciencias de Computadoras,CCOM,Ciencias de Cómputos,385,MOROVIS,CUA,Bachillerato
841-17-4577,5,F,EF,Educación Física,EFEE,Educación Física Especial y E;emental,340,TOA BAJA,CUA,Bachillerato
841-17-4623,5,M,CN,Biología,BIOG,Biología General,325,TOA ALTA,CUA,Bachillerato
841-17-4665,5,F,CN,Biología,BIOG,Biología General,382,BAYAMON,CUA,Bachillerato
841-17-4679,5,F,SO,Sistemas de Oficina,SOFI,Sistemas de Oficina,256,TOA ALTA,CUA,Bachillerato
841-17-4704,5,F,AE,Administración de Empresas,MERC,Mercadeo,346,GUAYNABO,CUA,Bachillerato
841-17-4705,5,M,EL,Electrónica,TIEL,Tecnología de la Ingeniería Electrónica,280,BAYAMON,CUA,Bachillerato
841-17-4796,5,F,CN,Biología,BHUM,Biología Enfoque Humano,256,TRUJILLO ALTO,CUA,Bachillerato
841-17-4802,5,F,ED,Pedagogía,ESCO,Educación Preescolar y Elemental,384,NARANJITO,CUA,Bachillerato
841-17-4832,5,M,CN,Biología,BIOG,Biología General,248,TOA ALTA,SEG,Bachillerato
841-17-4870,5,F,SO,Sistemas de Oficina,SOFI,Sistemas de Oficina,260,BAYAMON,CUA,Bachillerato
841-17-4936,5,F,EL,Electrónica,TIEL,Tecnología de la Ingeniería Electrónica,244,GUAYAMA,CUA,Bachillerato
841-17-4956,5,F,CN,Biología,BIOG,Biología General,338,GUAYNABO,CUA,Bachillerato
841-17-4961,5,M,CN,Biología,BHUM,Biología Enfoque Humano,308,BAYAMON,CUA,Bachillerato
841-17-4968,5,M,AE,Administración de Empresas,MERC,Mercadeo,329,BAYAMON,TER,Bachillerato
841-17-4988,5,M,CC,Ciencias de Computadoras,CCOM,Ciencias de Cómputos,326,CAGUAS,CUA,Bachillerato
841-17-5003,5,M,TI,Ingeniería,GEMA,Gerencia de Materiales,296,SAN JUAN,CUA,Bachillerato
841-17-5037,5,M,CC,Ciencias de Computadoras,CCOM,Ciencias de Cómputos,340,CIDRA,CUA,Bachillerato
841-17-5070,5,M,AE,Administración de Empresas,CONT,Contabilidad,351,BAYAMON,CUA,Bachillerato
841-17-5100,5,M,EL,Electrónica,TIEL,Tecnología de la Ingeniería Electrónica,324,BAYAMON,CUA,Bachillerato
841-17-5101,5,F,CN,Biología,BHUM,Biología Enfoque Humano,347,TOA ALTA,CUA,Bachillerato
841-17-5167,5,F,AE,Administración de Empresas,CONT,Contabilidad,356,NARANJITO,CUA,Bachillerato
841-17-5184,5,M,AE,Administración de Empresas,CONT,Contabilidad,353,CAROLINA,CUA,Bachillerato
